"space_id","type","subtype","location","url","description","google_maps_id","closed_for_construction","name","firestoreId","longitude","latitude","amenities","archived","equipment","details"
"pops-park-lane-towers","pops","","185 East 85 Street","https://apops.mas.org/pops/M080040","A luxury residential development with two high-rise towers near Central Park in Manhattan, providing upscale apartments and amenities for its residents.","","","Park Lane Towers","bqvnzf6lhknor04RVwXT","-73.954732","40.778669","","","",""
"park-coney-island-beach-boardwalk","park","","","http://www.nycgovparks.org/parks/B169/","A popular beach and boardwalk in southern Brooklyn, providing stunning views of the Atlantic Ocean and a range of attractions for visitors of all ages.","","","Coney Island Beach & Boardwalk","buhitn0A7bCFFBCO0TbD","-73.978791","40.571523","","","",""
"park-mount-eden-malls","park","","","http://www.nycgovparks.org/parks/X081/","A bustling urban shopping district located in the heart of Bronx, close to the Mount Eden subway station, offers a variety of local retailers, sidewalk vendors, and food joints, providing an authentic taste of New York City neighborhood life.","","","Mount Eden Malls","bupkQLDbwfOj3lygSF9G","-73.909996","40.842939","","","",""
"park-bellerose-playground","park","","248-05 85 Avenue","http://www.nycgovparks.org/parks/Q328/","A local park in the Bellerose neighborhood of Queens, offering a vibrant outdoor space for recreation and relaxation.","","","Bellerose Playground","bvkBuhL1l1D5r2ElrIXx","-73.717949","40.732782","","","",""
"stp-48-morrison-avenue","stp","","48 Morrison Avenue","","The schoolyard at P.S. 045 John Tyler which is open to the public outside of school hours.","","","P.S. 045 John Tyler","bwA87REN3pud2ZYmG1ki","-74.107663","40.628195","","","",""
"park-ps-155-playground","park","","305 East 117 Street","http://www.nycgovparks.org/parks/M239/","A colorful playground in East Harlem providing a safe and fun environment for children to play.","","","P.S. 155 Playground","bxA1EpkQamIV5tg51kjt","-73.935443","40.797317","","","",""
"park-north-brother-island","park","","","http://www.nycgovparks.org/parks/X308/","A secluded and abandoned island in the East River with a mysterious history, located near the Bronx neighborhood of Hunts Point.","","","North Brother Island","bxU8cRrypOBG3AaCPzf1","-73.898395","40.800933","","","",""
"park-glen-oaks-oval","park","","73-80 260 Street","http://www.nycgovparks.org/parks/Q310/","A community park in Queens, NYC, offering recreational amenities and green spaces for families in a residential area.","","","Glen Oaks Oval","bxaGN6zJvEfRc9FcUaXM","-73.715626","40.749534","","","",""
"park-east-river-esplanade","park","","","http://www.nycgovparks.org/parks/M289/","A waterfront public space in the Upper East Side of Manhattan, providing beautiful views of the East River and Carl Schurz Park.","","","East River Esplanade","bz7NRiMx3vWT1MenOuo1","-73.969678","40.745875","","","",""
"park-frank-golden-park","park","","14-40 136 Street","http://www.nycgovparks.org/parks/Q445/","An expansive green oasis in the Whitestone neighborhood of Queens, known for its multiple sporting facilities including baseball fields, tennis courts, cricket pitches, soccer fields, and a pristine stretch of shoreline facing Powell's Cove and the Throgs Neck Bridge.","","","Frank Golden Park","bzpyZPDY7qmy60zYAcN0","-73.833736","40.784837","","","",""
"park-beach-59th-st-playground","park","","104 Beach 60 Street","http://www.nycgovparks.org/parks/Q162E/","A tranquil beachfront playground situated in the Rockaway Beach neighborhood of Queens, providing beautiful ocean views and recreational facilities for all ages.","","","Beach 59th St Playground","c0AGLice1pSU30EJKOpM","-73.789017","40.589097","","","",""
"park-ciccarone-park","park","","","http://www.nycgovparks.org/parks/X102/","A peaceful urban park nestled in the heart of a historic neighborhood, providing a serene escape with green surroundings and recreational amenities for residents and visitors alike.","","","Ciccarone Park","c1Zo3JnaqdwuPRxdBXur","-73.886704","40.855966","","","",""
"stp-033-ferndale-ave","stp","","033 Ferndale Ave.","","The schoolyard at I.S. 072 Rocco Laurie which is open to the public outside of school hours.","","","I.S. 072 Rocco Laurie","c2ufvFXJTaQkgQZ29yZx","-74.158893","40.59179","","","",""
"park-community-garden-association","park","","200 Avenue B","http://www.nycgovparks.org/parks/M342/","A serene community garden offering a peaceful retreat and promoting neighborhood camaraderie in the East Village area.","","","Community Garden Association","c38do6AiqvFWP30yXGIY","-73.979054","40.728365","","","",""
"park-forest-mall","park","","","http://www.nycgovparks.org/parks/R021/","A tranquil park nestled amidst a busy commercial district, providing a peaceful oasis for visitors amidst shops and eateries.","","","Forest Mall","c6WnNnNgSpLdMUnwUbMM","-74.091265","40.630952","","","",""
"park-lindsay-triangle","park","","407 Broadway","http://www.nycgovparks.org/parks/B117/","A small triangular public space located near the High Line and Hudson Yards in New York City, providing a peaceful retreat for both locals and visitors amidst the urban environment.","","","Lindsay Triangle","c6pMNJ1S2jQVliNdrD1O","-73.948227","40.704151","","","",""
"park-sunshine-community-garden","park","","99 Mc Kibbin Street","http://www.nycgovparks.org/parks/B427/","A vibrant community garden nestled within the bustling streets of Brooklyn, offering a lush sanctuary for city dwellers to cultivate vegetables and flowers together.","","","Sunshine Community Garden","c99lX3z4aAwb6IflvFqU","-73.944011","40.705289","","","",""
"pops-tribeca-tower","pops","","105 Duane Street","https://apops.mas.org/pops/M010048","A luxury residential tower located in the heart of Lower Manhattan, offering impressive views of the Hudson River and close proximity to popular dining and shopping destinations.","","","Tribeca Tower","c99pEqJv6CFnTA1CsWch","-74.005977","40.71582","","","",""
"stp-143-26-101-avenue","stp","","143-26 101 Avenue","","The schoolyard at P.S. 050 Talfourd Lawn Elementary School which is open to the public outside of school hours.","","","P.S. 050 Talfourd Lawn Elementary School","c9PWiNF6j4eB7yqgQcNA","-73.806157","40.695306","","","",""
"park-fdny-emt-yadira-arroyo-playground","park","","1951 Blackrock Avenue","http://www.nycgovparks.org/parks/X205/","A vibrant playground located near the intersection of Watson and White Plains Road in the Bronx, dedicated to honoring the legacy of a fallen FDNY-EMT who bravely served her community.","","","FDNY-EMT Yadira Arroyo Playground","cCOh41J97by715mCBqkq","-73.857969","40.828398","","","",""
"park-margaret-i-carman-green-weeping-beech","park","","36-26 Bowne St.","http://www.nycgovparks.org/parks/Q022/","A serene park in the heart of Washington Heights featuring a beautiful weeping beech tree and a tranquil atmosphere for relaxation and contemplation.","","","Margaret I. Carman Green - Weeping Beech","cFBc3mpwpVcCTbLkvs4E","-73.824639","40.763397","","","",""
"park-keap-fourth-community-garden","park","","347 Keap Street","","A hidden community garden oasis tucked away in Williamsburg, Brooklyn, providing a peaceful retreat surrounded by greenery and vibrant flowers.","","","Keap Fourth Community Garden","cFnR8T4AZPBdwJNaxN5y","-73.954805","40.709111","","","",""
"pops-park-regis","pops","","50 East 89 Street","https://apops.mas.org/pops/M080034","A tranquil public oasis nestled near Central Park in New York City, offering a peaceful escape for all who visit.","","","Park Regis","cFnrABTTnLo5aM9tcTIq","-73.956936","40.78221","","","",""
"park-6bc-botanical-garden","park","","","http://www.nycgovparks.org/parks/M313/","A serene community garden located in the East Village of New York City, providing a peaceful escape with a variety of plant species and cozy seating spots.","","","6BC Botanical Garden","cIRDMk76vrIiQrcFWAf1","-73.980675","40.723842","","","",""
"park-manor-park","park","","","http://www.nycgovparks.org/parks/R166/","A tranquil green space on Staten Island, offering a species-rich plant sanctuary, walking trails, and stunning views of the nearby Lighthouse Hill. Known for its Manor House and charming natural landscape, this park serves as a community hub for recreation and relaxation.","","","Manor Park","cIiqimFk97ochyoZL0qE","-74.126993","40.588702","","","",""
"park-spring-street-park","park","","6 Ave & Spring St","https://www.nycgovparks.org/parks/spring-street-park/","A small but lively green space with benches, shaded trees, and artwork, providing a refreshing retreat amid the bustling city.","","","Spring Street Park","cJA2uDYd2PGpDxcRX9J0","-74.004468","40.725032","","","",""
"pops-river-tower","pops","","420 East 54 Street","https://apops.mas.org/pops/M060074","A serene urban park offering picturesque views of the East River and Roosevelt Island, located near the United Nations headquarters in Midtown East.","","","River Tower","cLjsfCsQfnXs4lSGfLm7","-73.96353","40.755676","","","",""
"misc-pier-26","misc","Hudson River Park","Hudson River Park","https://hudsonriverpark.org/locations/pier-26/","A picturesque public space along the Hudson River, providing serene views and recreational activities like kayaking and birdwatching, located in Tribeca.","","","Pier 26","cMI4ZI4VvcJO8EQKkWnN","-74.014465","40.721244","","","",""
"park-lewis-playground","park","","773 Willoughby Avenue","http://www.nycgovparks.org/parks/B430/","A playground located in Brooklyn, offering a variety of amenities for families and children to enjoy.","","","Lewis Playground","cN6YoP8sbACXh7oam3O5","-73.937883","40.695407","","","",""
"stp-216-clawson-st","stp","","216 Clawson St.","","The schoolyard at The Stephanie A. Vierno School which is open to the public outside of school hours.","","","The Stephanie A. Vierno School","cNVXNaewWHs7v79yeKCu","-74.108177","40.573431","","","",""
"park-miele-park","park","","","http://www.nycgovparks.org/parks/X149A/","A quaint park situated amidst the historic brownstones and local cafes of a vibrant NYC neighborhood, providing a serene escape for both residents and tourists.","","","Miele Park","cO1M5mhtL0tON7Hpvfe8","-73.82606","40.83475","","","",""
"park-abe-stark-skating-rink","park","","1904 Surf Avenue","http://www.nycgovparks.org/parks/B336/","A popular outdoor ice skating rink located near Coney Island Boardwalk in Brooklyn, New York City.","","","Abe Stark Skating Rink","cPSc7RJyhqLyE0YZZr19","-73.985603","40.573747","","","",""
"park-lillian-d-wald-playground","park","","356 Cherry Street","http://www.nycgovparks.org/parks/M064/","A vibrant playground located in New York City, providing a delightful outdoor space for families and visitors to enjoy.","","","Lillian D Wald Playground","cSq8FJ6lAM2BhI46zHAc","-73.984364","40.712042","","","",""
"stp-60-east-94-street","stp","","60 East 94 Street","","The schoolyard at P.S. 398 Walter Weaver which is open to the public outside of school hours.","","","P.S. 398 Walter Weaver","cTK5AJZ7s6vwbg9zuVK6","-73.927227","40.663163","","","",""
"park-mac-laughlin-playground","park","","","http://www.nycgovparks.org/parks/X224/","A neighborhood park in the Bronx, McLaughlin Playground features basketball courts, play equipment, and seating areas, serving as a recreational spot for the local community.","","","MacLaughlin Playground","cTWbbEE3E1RgE4bUGivY","-73.905352","40.887943","","","",""
"pops-one-eleven-murray-street","pops","","111 Murray Street","https://apops.mas.org/pops/M010057","A tranquil urban plaza with soothing water features and lush greenery located in the heart of the Financial District in New York City.","","","One Eleven Murray Street","cX4rB7B99KpRQuT6o7z0","-74.012593","40.715408","[""drinking_fountain"",""seating"",""tables"",""art"",""fountain""]","","","[""trees"",""grass"",""planters""]"
"park-thomas-boyland-park","park","","16 Furman Avenue","http://www.nycgovparks.org/parks/B381/","A vibrant park with diverse recreational facilities located in the Bedford-Stuyvesant neighborhood of Brooklyn, NYC.","","","Thomas Boyland Park","cZhdRCVRR6CStPHvQAMK","-73.907547","40.681743","","","",""
"park-dubos-point-wildlife-sanctuary","park","","","http://www.nycgovparks.org/parks/Q459/","A serene wildlife sanctuary in Queens near Jamaica Bay, providing a peaceful retreat for nature enthusiasts.","","","Dubos Point Wildlife Sanctuary","caDdnn5kdHdvWQKIjibz","-73.791001","40.600782","","","",""
